2020-03-19 15:43:06 INFO  WebEventListener:68 - Found Element By : By.xpath: //span[@id='allmenu18']/../a
2020-03-19 15:45:49 INFO  WebEventListener:20 - Before navigating to: 'https://www.firstcry.com/'
2020-03-19 15:45:52 INFO  WebEventListener:24 - Navigated to:'https://www.firstcry.com/'
2020-03-19 15:45:55 INFO  WebEventListener:64 - Trying to find Element By : By.id: deny
2020-03-19 15:45:55 INFO  WebEventListener:68 - Found Element By : By.id: deny
2020-03-19 15:45:55 INFO  WebEventListener:64 - Trying to find Element By : By.id: deny
2020-03-19 15:45:55 INFO  WebEventListener:68 - Found Element By : By.id: deny
2020-03-19 15:45:55 INFO  WebEventListener:36 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (2d2d0f988e90a48be01cde76008863a3)] -> id: deny]
2020-03-19 15:45:55 INFO  WebEventListener:40 - Clicked on: [[ChromeDriver: chrome on WINDOWS (2d2d0f988e90a48be01cde76008863a3)] -> id: deny]
2020-03-19 15:46:00 INFO  WebEventListener:64 - Trying to find Element By : By.cssSelector: div[class='menu-container'] ul li[class='B14_42 allcat'] a
2020-03-19 15:46:00 INFO  WebEventListener:68 - Found Element By : By.cssSelector: div[class='menu-container'] ul li[class='B14_42 allcat'] a
2020-03-19 15:46:00 INFO  WebEventListener:64 - Trying to find Element By : By.xpath: //*[contains(text(),'STORES & PLAYSCHOOLS')]
2020-03-19 15:46:00 INFO  WebEventListener:68 - Found Element By : By.xpath: //*[contains(text(),'STORES & PLAYSCHOOLS')]
2020-03-19 15:48:53 INFO  WebEventListener:20 - Before navigating to: 'https://www.firstcry.com/'
2020-03-19 15:49:16 INFO  WebEventListener:24 - Navigated to:'https://www.firstcry.com/'
2020-03-19 15:49:24 INFO  WebEventListener:64 - Trying to find Element By : By.id: deny
2020-03-19 15:49:24 INFO  WebEventListener:68 - Found Element By : By.id: deny
2020-03-19 15:49:24 INFO  WebEventListener:64 - Trying to find Element By : By.id: deny
2020-03-19 15:49:24 INFO  WebEventListener:68 - Found Element By : By.id: deny
2020-03-19 15:49:24 INFO  WebEventListener:36 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (b3bad175cbcaef6853b2e02d5e8745b3)] -> id: deny]
2020-03-19 15:49:24 INFO  WebEventListener:40 - Clicked on: [[ChromeDriver: chrome on WINDOWS (b3bad175cbcaef6853b2e02d5e8745b3)] -> id: deny]
2020-03-19 15:49:29 INFO  WebEventListener:64 - Trying to find Element By : By.cssSelector: div[class='menu-container'] ul li[class='B14_42 allcat'] a
2020-03-19 15:49:29 INFO  WebEventListener:68 - Found Element By : By.cssSelector: div[class='menu-container'] ul li[class='B14_42 allcat'] a
2020-03-19 15:49:29 INFO  WebEventListener:64 - Trying to find Element By : By.xpath: //div[@class='all-category-container']//*[contains(text(),'STORES & PLAYSCHOOLS')]
2020-03-19 15:49:29 INFO  WebEventListener:68 - Found Element By : By.xpath: //div[@class='all-category-container']//*[contains(text(),'STORES & PLAYSCHOOLS')]
2020-03-19 15:54:00 INFO  WebEventListener:20 - Before navigating to: 'https://www.firstcry.com/'
2020-03-19 15:54:05 INFO  WebEventListener:24 - Navigated to:'https://www.firstcry.com/'
2020-03-19 15:54:07 INFO  WebEventListener:64 - Trying to find Element By : By.id: deny
2020-03-19 15:54:08 INFO  WebEventListener:68 - Found Element By : By.id: deny
2020-03-19 15:54:08 INFO  WebEventListener:64 - Trying to find Element By : By.id: deny
2020-03-19 15:54:08 INFO  WebEventListener:68 - Found Element By : By.id: deny
2020-03-19 15:54:08 INFO  WebEventListener:36 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (809007d6a538d0724c699f8fd52d8783)] -> id: deny]
2020-03-19 15:54:08 INFO  WebEventListener:40 - Clicked on: [[ChromeDriver: chrome on WINDOWS (809007d6a538d0724c699f8fd52d8783)] -> id: deny]
2020-03-19 15:54:13 INFO  WebEventListener:64 - Trying to find Element By : By.cssSelector: div[class='menu-container'] ul li[class='B14_42 allcat'] a
2020-03-19 15:54:13 INFO  WebEventListener:68 - Found Element By : By.cssSelector: div[class='menu-container'] ul li[class='B14_42 allcat'] a
2020-03-19 15:54:13 INFO  WebEventListener:64 - Trying to find Element By : By.xpath: //div[@class='all-category-container']//*[contains(text(),'STORES & PLAYSCHOOLS')]
2020-03-19 15:54:13 INFO  WebEventListener:68 - Found Element By : By.xpath: //div[@class='all-category-container']//*[contains(text(),'STORES & PLAYSCHOOLS')]
2020-03-19 16:14:31 INFO  WebEventListener:20 - Before navigating to: 'https://www.firstcry.com/'
2020-03-19 16:14:42 INFO  WebEventListener:24 - Navigated to:'https://www.firstcry.com/'
